Date,Actual_Price,Predicted_Probas,score,daily_pnl,cumulative_pnl,position_direction_pct
2025-08-21,116874.0874716783,[9.7903478e-01 1.7595505e-02 2.7685796e-03 3.1778618e-04 2.8332658e-04],-1.9747806289233267,-703173.3606875427,716183.2105205986,-19.747806289233267
2025-08-22,110124.350927514,[0.4747474  0.449853   0.03151788 0.03787121 0.00601046],-1.3494556415826082,1140479.4053242623,1856662.615844861,-13.494556415826084
2025-08-25,111802.655570345,[0.9706508  0.02272097 0.00191409 0.00349839 0.00121573],-1.95809271116741,-205658.2081517391,1651004.4076931218,-19.5809271116741
2025-08-26,111222.0607170952,[0.98640114 0.00546019 0.00419091 0.0015131  0.00243466],-1.9718800410628319,101684.39600027636,1752688.8036933981,-19.71880041062832
2025-08-27,112544.8019855007,"[9.77729142e-01 1.10863615e-02 6.08482677e-03 8.47843825e-04
 4.25187405e-03]",-1.9571930529782549,-234511.66880403255,1518177.1348893656,-19.57193052978255
2025-08-28,108410.8381422406,[0.70544803 0.1924349  0.07200972 0.01919552 0.01091182],-1.5623118039220572,718910.6180429672,2237087.752932333,-15.623118039220573
2025-08-29,109250.5947969764,[0.91470295 0.06426729 0.01267352 0.0052025  0.00315375],-1.8821632014587522,-121017.58058492998,2116070.172347403,-18.82163201458752
2025-09-01,111200.5872122159,[0.8731892  0.07180864 0.00271948 0.04674665 0.00553605],-1.7603683127090335,-335943.6142117057,1780126.5581356974,-17.603683127090335
2025-09-02,111723.2133253295,[0.42856798 0.4519578  0.00564965 0.08534363 0.02848091],-1.1667882911860943,-82734.6754171094,1697391.882718588,-11.667882911860945
2025-09-03,110723.6000805153,[0.29736674 0.21921164 0.00786675 0.43304312 0.04251173],-0.2958785369992256,104395.22772832039,1801787.1104469083,-2.958785369992256
2025-09-04,110650.988279402,[0.48054308 0.43265006 0.00905414 0.06568633 0.01206645],-1.3039169777184725,1940.3517828774886,1803727.4622297857,-13.039169777184725
2025-09-05,112071.4310885385,[0.1019409  0.34468985 0.03174489 0.14942054 0.37220383],0.3452565521001816,-167385.71643250278,1636341.745797283,3.452565521001816
2025-09-08,111530.5499815784,[0.02904976 0.723694   0.02237061 0.17798856 0.04689701],-0.5100109614431858,-16662.832291098865,1619678.9135061842,-5.100109614431858
2025-09-09,113955.3589546047,[8.4978938e-03 9.6480864e-01 1.8367865e-03 2.4107935e-02 7.4869272e-04],-0.9561991101363674,-110882.54795241945,1508796.3655537649,-9.561991101363674
2025-09-10,115507.5375268541,[0.05107648 0.20478044 0.00489876 0.06399001 0.6752543 ],1.1075651720166206,-130243.26220137237,1378553.1033523926,11.075651720166208
2025-09-11,116101.5808964756,[0.0086503  0.02374608 0.00247614 0.01463624 0.95049125],1.8745720479637384,56960.936138666344,1435514.0394910588,18.745720479637384
2025-09-12,115444.8727083374,[0.00701307 0.0486667  0.01275494 0.00846838 0.9230969 ],1.7919693402945995,-106031.87343766465,1329482.166053394,17.919693402945995
2025-09-15,116843.1842506891,[0.02318771 0.31855705 0.0079331  0.107108   0.54321414],0.8286038003861904,217050.03897443242,1546532.2050278266,8.286038003861904
2025-09-16,116468.5073895201,[0.02363947 0.04897914 0.00338852 0.08301806 0.84097487],1.6687097065150738,-26570.541796883997,1519961.6632309426,16.687097065150738
2025-09-17,117137.2024600838,[0.05216861 0.54325193 0.00879881 0.18614341 0.20963721],-0.04217132180929184,95807.69771664753,1615769.36094759,-0.4217132180929184
2025-09-18,115688.8628180112,[0.03714938 0.30564043 0.00524859 0.56879896 0.08316265],0.3551850691437721,5214.2612126844815,1620983.6221602745,3.5518506914377213
2025-09-19,112748.5056232456,[0.02005818 0.9496054  0.00171906 0.02389806 0.0047193 ],-0.9563851030543447,-90274.11525110208,1530709.5069091725,-9.563851030543447
2025-09-22,112014.4996765164,[9.8850793e-01 7.9881363e-03 2.0844112e-04 2.0847551e-03 1.2107139e-03],-1.9804978063330054,62261.78778376444,1592971.294692937,-19.804978063330054
2025-09-23,113328.6304088566,[0.97430336 0.01190506 0.00277608 0.00668726 0.00432818],-1.9451681692153215,-232347.8692625173,1360623.4254304199,-19.451681692153215
2025-09-24,109049.2879570017,[0.9496714  0.02166074 0.00272801 0.01139243 0.01454739],-1.8805163046345115,734504.6606924741,2095128.086122894,-18.805163046345115
2025-09-25,109712.831518274,[0.9670405  0.01683216 0.00121413 0.01163004 0.00328325],-1.9327165666036308,-114425.73437983717,1980702.351743057,-19.327165666036308
2025-09-26,114400.3864282159,[8.6729103e-01 1.1869859e-01 7.4769108e-04 4.4339006e-03 8.8287899e-03],-1.8311891756020486,-825766.2213193264,1154936.1304237305,-18.311891756020486
2025-09-29,114056.0836474993,[0.00514636 0.62153834 0.01948897 0.21043386 0.14339252],-0.1346121672540903,55112.010095661135,1210048.1405193915,-1.346121672540903
2025-09-30,118648.9285878715,[0.005753   0.5732464  0.01290303 0.08033443 0.3277631 ],0.1511082425713539,-54206.03544447942,1155842.105074912,1.5110824257135391
2025-10-01,120681.2597233421,[0.00137544 0.01942795 0.00223432 0.00517715 0.9717852 ],1.9265686967410147,25883.24984127992,1181725.354916192,19.265686967410147
2025-10-02,122266.5327281923,[5.0490117e-04 5.8610071e-03 1.3196036e-02 3.5074258e-03 9.7693062e-01],1.9504978528711945,253074.69891634127,1434800.053832533,19.50497852871195
2025-10-03,124752.5283520974,[0.0010387  0.01749422 0.00469038 0.02329489 0.9534818 ],1.9106868505477905,396586.7861366149,1831386.839969148,19.106868505477905
2025-10-06,121451.3790703267,[0.0025887  0.05876907 0.00339304 0.01735346 0.91789573],1.7891984656453133,-505597.9712549468,1325788.8687142013,17.891984656453133
2025-10-07,123354.8703353913,[0.00275528 0.14720103 0.01886016 0.04115815 0.79002535],1.4684972777031362,280418.6890995076,1606207.557813709,14.684972777031364
2025-10-08,121705.5822667133,[0.01458401 0.21470682 0.01355698 0.21102749 0.54612476],1.0594021510332823,-196342.0684093591,1409865.4894043498,10.594021510332825
2025-10-09,113214.3659931293,[0.25773734 0.5771933  0.03781231 0.04812706 0.07913   ],-0.8862809389829636,-739129.0208373646,670736.4685669852,-8.862809389829636
2025-10-10,115271.0751367935,[9.3780464e-01 5.3194560e-02 1.9069851e-03 7.2843989e-04 6.3653472e-03],-1.915344704524614,-161006.2552637696,509730.2133032156,-19.153447045246143
2025-10-13,113118.6671598055,[9.6822506e-01 2.1299962e-02 2.0026255e-03 7.7906233e-04 7.6932912e-03],-1.9415844410541467,357644.20656337,867374.4198665856,-19.415844410541467
2025-10-14,110783.1668548627,[0.7374482  0.21375735 0.02919413 0.00190744 0.01769283],-1.6513606789521873,400868.501018319,1268242.9208849047,-16.513606789521873
2025-10-15,108186.0384753293,[0.9611136  0.02401339 0.00551997 0.00387056 0.00548246],-1.9314050576649606,387134.2376203268,1655377.1585052316,-19.314050576649606
2025-10-16,106467.785227691,[0.9668891  0.02028046 0.00276752 0.0083043  0.00175866],-1.9422370053362101,306753.3537236092,1962130.5122288407,-19.422370053362105
